5.98748695, 8.76641318, 14.70374102, 50.39791662, 72.73015193, 40.39275925, 20.75090359, 8.57029754
5.32447180, 8.21279490, 15.82403236, 44.51656995, 69.34947729, 42.44849821, 24.16195356, 9.82089609
7.15017482, 10.13286731, 17.77357589, 48.71319123, 63.99238236, 45.75751304, 25.30661969, 12.45592229
8.10092587, 10.74360275, 16.07326974, 46.52096302, 61.95179578, 46.34382375, 28.67272223, 12.98941877
7.79743548, 11.65439831, 17.54066703, 44.12000680, 66.73005320, 46.83775187, 29.77037118, 11.84799561
12.73283158, 10.38508546, 16.64181480, 41.36091150, 73.70159428, 49.26738272, 22.70902904, 14.75635456
12.22906374, 6.25899353, 10.56053976, 29.55757094, 68.70662268, 44.05309297, 21.95279026, 14.59708875
6.82092369, 8.47496313, 13.38842784, 32.76278376, 71.22324059, 40.54102860, 22.33439052, 10.49880946
8.05294977, 10.64189833, 16.91005618, 37.88898257, 67.55312724, 43.49655159, 22.84513077, 11.68546105
7.55976190, 9.44060379, 14.57137605, 32.50230761, 72.87283444, 44.73952391, 25.54016445, 11.65547082
5.79870675, 7.24568837, 9.74551179, 24.01145560, 73.37761920, 39.39289276, 26.60310132, 9.79668311
5.01248441, 6.49037749, 9.12277370, 25.34363825, 58.52243160, 38.71046370, 23.83694611, 8.52496334
5.31742419, 7.32461603, 10.90298124, 28.50131576, 58.34402283, 45.87155982, 19.68819443, 7.96241169
5.28677596, 7.40945342, 11.47170432, 27.83702570, 64.16287868, 38.86161345, 19.18006778, 7.76530746
5.15024271, 6.42066975, 9.25202680, 21.34010309, 64.09933697, 33.23665146, 17.83115251, 10.12916581
6.44592895, 8.01093003, 11.73030264, 26.69035406, 63.64177087, 43.58038550, 18.67551873, 11.01589760
6.55553202, 8.83600589, 12.89767421, 32.27808854, 70.86730558, 39.82179052, 19.41713161, 9.01249133
5.31507291, 7.13091859, 10.06603199, 27.12839840, 67.63394118, 33.55666849, 19.47241639, 8.07155499
4.43565102, 5.68550789, 8.60232527, 22.23004723, 57.61944116, 31.44996025, 16.75634208, 6.24899992
4.02802681, 5.20816666, 7.34676800, 17.53211339, 57.79057017, 27.70694859, 14.05880507, 5.23927476
3.97806486, 4.78539445, 7.07990113, 19.08402473, 51.33200756, 31.48888693, 17.77990439, 5.81592641
