2.59807621, 4.09267639, 9.08982948, 22.16134021, 35.24804959, 8.14555093, 3.32039154, 2.26936114
2.29673682, 3.48209707, 6.85383105, 17.30823503, 37.63309714, 7.06753139, 2.80178515, 2.31840462
2.33452351, 3.74833296, 7.14317856, 18.45264209, 42.25813531, 7.77656737, 3.75499667, 2.59326050
3.03315018, 5.65464411, 8.67611664, 18.01388353, 40.36211095, 12.13878083, 5.30565736, 2.77037904
3.80788655, 7.13967786, 7.90885580, 13.55544171, 36.67526414, 17.94505503, 7.43471587, 4.16833300
5.67230112, 10.56053976, 7.54155156, 15.67960459, 32.35428874, 20.95232684, 9.20869155, 7.51165761
6.11350963, 10.84089480, 9.16378743, 17.87945749, 38.09954068, 23.73552190, 10.41513322, 7.60756203
5.08183038, 7.86765531, 8.47053717, 15.50322547, 38.59112592, 22.37632678, 9.22496612, 6.02287307
4.12007281, 6.21892274, 6.84835747, 13.43781976, 38.26094615, 20.32424660, 7.62889245, 6.36985086
5.85662019, 11.66190379, 5.92874354, 13.00769003, 37.99901315, 20.01624340, 7.58287544, 5.93717104
6.34822810, 12.83062742, 4.44971909, 10.41033141, 33.62885666, 15.60288435, 6.22896460, 5.03984127
5.16962281, 8.62409416, 3.79473319, 8.28854631, 33.60208327, 12.57179383, 5.06951674, 5.34322000
9.38482818, 16.87749981, 5.94348383, 9.47760518, 36.53080892, 12.63328936, 5.21296461, 5.28677596
17.62881164, 32.57261119, 7.15192282, 9.74166310, 36.49280751, 15.11125408, 5.96028523, 5.32447180
16.30797351, 29.91863967, 6.21691242, 9.85012690, 34.31399132, 15.30686121, 5.46580278, 5.16720427
7.69090372, 12.69842510, 5.90550591, 11.38090506, 31.82137646, 14.86270500, 5.41987085, 3.98120585
7.14667755, 11.65439831, 5.96447818, 11.17810360, 31.97616300, 14.01517035, 5.47494292, 3.65718471
7.57462870, 13.89964028, 5.03239506, 8.98053451, 30.47498975, 13.16434579, 5.14052526, 3.26343377
7.51997340, 13.33135402, 5.01746948, 9.71081871, 24.14953416, 14.57394936, 5.42448154, 3.56721180
6.01040764, 9.69020124, 4.50277692, 10.24939023, 27.08135890, 12.62933094, 4.24264069, 3.40587727
6.14206806, 10.68527024, 4.43001129, 8.72782905, 26.15530539, 10.42952540, 4.44128360, 3.40954542
7.65506368, 14.63642716, 5.41756403, 8.70919055, 25.44012579, 11.83532847, 5.07937004, 3.90832445
9.27092228, 16.60421633, 4.90407993, 7.86129760, 28.87516234, 12.69350227, 4.62871472, 3.93382765
11.97810503, 20.02186305, 5.27730992, 7.33314394, 27.36101241, 10.90527395, 4.71963982, 4.30697109
19.35329429, 32.50307678, 16.79806536, 10.83282050, 24.23685211, 10.70747403, 4.63950428, 5.49772680
21.02855202, 40.13228127, 17.64369576, 10.47019580, 24.16195356, 13.67753633, 6.29483916, 7.92622230
14.17039167, 30.96328471, 7.58122681, 7.21630099, 25.56120107, 18.52970588, 7.35696948, 7.59111323
8.12096053, 15.90125781, 4.47213595, 7.98905501, 22.18163655, 17.41120329, 6.12780548, 5.01497757
10.98180313, 24.39825813, 4.67439836, 7.52163546, 21.50755681, 13.46476884, 5.15994186, 4.96739368
13.81756129, 28.38221274, 4.86055552, 6.93361378, 27.00092591, 13.25330148, 5.26070338, 4.87852437
11.47932925, 20.76415180, 4.69041576, 6.84287951, 25.34511787, 12.36729558, 6.41287767, 7.16065639
7.66811581, 15.79161170, 4.15632049, 6.44398945, 23.90502039, 11.59202312, 6.41287767, 8.25227241
7.70064932, 17.15954545, 3.63318042, 5.87154154, 26.10890653, 10.71914176, 5.28677596, 6.98032951
8.86425406, 17.57697357, 3.29393382, 5.77494589, 25.53918558, 13.52590108, 5.47265932, 6.71937497
7.92622230, 15.00499917, 3.01662063, 5.24642736, 28.78280737, 12.24846929, 4.45252737, 5.57000898
4.99249437, 9.44325156, 2.81069386, 5.06211418, 28.06955646, 7.65669642, 3.65718471, 6.96419414
4.36749356, 7.64525997, 2.52487623, 5.04479930, 26.16390644, 6.57837366, 4.13219070, 7.58287544
4.21010689, 6.54217089, 2.70647372, 5.29858472, 29.14618328, 7.43135250, 3.73162163, 7.05691151
3.50713558, 5.65022123, 3.14245127, 5.82022336, 30.64718584, 7.87559522, 4.33301281, 7.24223722
4.80364445, 8.20822758, 3.34664011, 5.25832673, 28.41786410, 6.89565080, 4.76969601, 7.81664890
5.76411311, 9.63976141, 2.97489496, 4.21307489, 23.10086578, 7.36885337, 5.31977443, 7.34676800
6.08481717, 11.38529754, 2.60768096, 4.41021541, 24.48571012, 7.77817459, 5.70745127, 8.57029754
5.80947502, 11.46080276, 3.17017350, 5.35957088, 26.21879097, 10.93617849, 5.03736042, 9.04018805
5.22972275, 8.56738000, 3.62629287, 6.37181293, 24.79868948, 12.32781408, 4.27200187, 6.25499800
6.43234017, 9.08707874, 3.54964787, 5.83523778, 21.86835613, 9.82598596, 4.70903387, 5.82666285
6.01248701, 8.44689292, 3.51069794, 5.05717312, 18.46144631, 8.11634154, 5.27257053, 7.18679344
4.00312378, 5.67230112, 3.30907842, 5.77711000, 20.68513959, 9.93730346, 4.64219776, 8.07929452
4.41871022, 6.73052747, 3.36897611, 5.90550591, 27.63919319, 10.57946123, 4.38748219, 6.70634028
5.81807528, 8.59360227, 4.18031099, 6.24899992, 28.08869880, 10.21885512, 5.63027530, 7.47997326
5.38516481, 7.43303437, 3.90192260, 6.77679865, 25.11772283, 11.59849128, 5.80732296, 7.90094931
3.93382765, 5.18652099, 3.52136337, 6.89565080, 26.89284291, 11.44224628, 5.23450093, 7.00178549
4.85540935, 7.02851336, 3.53199660, 5.78791845, 27.85139135, 11.04875559, 5.95608932, 8.23255732
4.68241391, 6.83922510, 3.26343377, 5.00749438, 24.91686176, 9.25607908, 5.63471383, 7.69902591
3.59861084, 4.66636904, 2.82400425, 4.67974358, 18.04993075, 6.41287767, 4.53045252, 8.19603563
3.81444622, 4.82700735, 2.89827535, 4.64219776, 19.76360291, 7.33655232, 4.86826458, 8.48822714
3.69797242, 4.81144469, 3.35782668, 5.31507291, 24.05306633, 8.46610891, 4.69041576, 6.76017751
3.81444622, 5.52494344, 3.91152144, 6.01040764, 23.75710420, 9.60208311, 4.95983871, 7.92779919
4.39602093, 6.49807664, 4.02181551, 6.20080640, 23.33505946, 9.34879671, 5.42448154, 8.87130205
4.57165178, 6.82458790, 3.27108545, 5.43139025, 20.85725294, 7.76047679, 4.37607130, 7.77335192
3.99061399, 5.62138773, 3.21714159, 5.25119034, 16.36841471, 7.49499833, 4.24852916, 6.37769551
3.19765539, 4.14125585, 2.94957624, 4.81144469, 20.72076253, 6.53834842, 4.33012702, 5.59910707
3.79473319, 5.34322000, 2.64102253, 4.09878031, 23.69018784, 6.22294143, 4.67974358, 4.45533388
4.66636904, 5.85021367, 2.72946881, 3.92746738, 25.11025687, 5.90127105, 4.30406784, 5.00999002
4.25147033, 5.50681396, 2.63628527, 5.01746948, 26.44569908, 7.80704810, 5.39907399, 8.40089281
3.45687720, 4.63680925, 3.24037035, 6.38748777, 22.96029181, 12.16757987, 6.61626783, 8.95265324
4.87596144, 6.63513376, 3.94017766, 6.47302093, 21.70944495, 13.16149688, 6.06011551, 8.68907360
5.56327242, 7.85970737, 3.72155881, 6.16644144, 22.24803362, 11.64366781, 5.80947502, 9.75448615
